ID,SYMBOL
24031,SLC25A5P4
24032,SLC25A5P5
24033,SLC25A5P6
24034,SLC25A5P7
24035,SLC25A5P8
24036,SLC25A5P9
24037,SLC25A6P1
24038,SLC25A6P2
24039,SLC25A6P3
24040,SLC25A6P4
24041,SLC25A6P5
24042,SLC25A6P6
24043,SLC26A1
24044,SLC26A10P
24045,SLC26A11
24046,SLC26A2
24047,SLC26A3
24048,SLC26A4
24049,SLC26A4-AS1
24050,SLC26A5
24051,SLC26A6
24052,SLC26A7
24053,SLC26A8
24054,SLC26A9
24055,SLC27A1
24056,SLC27A2
24057,SLC27A4
24058,SLC27A5
24059,SLC27A6
24060,SLC28A1
24061,SLC28A2
24062,SLC28A3
24063,SLC29A1
24064,SLC29A2
24065,SLC29A3
24066,SLC29A4
24067,SLC29A4P1
24068,SLC29A4P2
24069,SLC2A1
24070,SLC2A1-DT
24071,SLC2A10
24072,SLC2A12
24073,SLC2A13
24074,SLC2A14
24075,SLC2A2
24076,SLC2A3
24077,SLC2A3P1
24078,SLC2A3P2
24079,SLC2A3P4
24080,SLC2A4RG
24081,SLC2A5
24082,SLC2A7
24083,SLC2A8
24084,SLC2A9
24085,SLC2AXP1
24086,SLC30A1
24087,SLC30A10
24088,SLC30A2
24089,SLC30A3
24090,SLC30A4
24091,SLC30A5
24092,SLC30A6
24093,SLC30A7
24094,SLC30A8
24095,SLC30A9
24096,SLC31A1
24097,SLC31A1P1
24098,SLC31A2
24099,SLC32A1
24100,SLC33A1
24101,SLC34A1
24102,SLC34A2
24103,SLC34A3
24104,SLC35A1
24105,SLC35A3
24106,SLC35A4
24107,SLC35A5
24108,SLC35B1
24109,SLC35B2
24110,SLC35B3
24111,SLC35B4
24112,SLC35C1
24113,SLC35C2
24114,SLC35D1
24115,SLC35D2
24116,SLC35D3
24117,SLC35E1
24118,SLC35E1P1
24119,SLC35E2A
24120,SLC35E2B
24121,SLC35E3
24122,SLC35E4
24123,SLC35F1
24124,SLC35F2
24125,SLC35F3
24126,SLC35F4
24127,SLC35F5
24128,SLC35F6
24129,SLC35G1
24130,SLC35G2
24131,SLC35G3
24132,SLC35G4
24133,SLC36A1
24134,SLC36A2
24135,SLC36A3
24136,SLC36A4
24137,SLC37A1
24138,SLC37A2
24139,SLC37A3
24140,SLC38A1
24141,SLC38A10
24142,SLC38A11
24143,SLC38A2
24144,SLC38A3
24145,SLC38A4
24146,SLC38A5
24147,SLC38A6
24148,SLC38A7
24149,SLC38A8
24150,SLC38A9
24151,SLC39A1
24152,SLC39A10
24153,SLC39A12
24154,SLC39A12-AS1
24155,SLC39A13
24156,SLC39A14
24157,SLC39A2
24158,SLC39A3
24159,SLC39A5
24160,SLC39A6
24161,SLC39A8
24162,SLC39A9
24163,SLC3A1
24164,SLC3A2
24165,SLC40A1
24166,SLC41A1
24167,SLC41A2
24168,SLC41A3
24169,SLC43A1
24170,SLC43A3
24171,SLC44A1
24172,SLC44A2
24173,SLC44A3
24174,SLC44A5
24175,SLC45A1
24176,SLC45A3
24177,SLC45A4
24178,SLC46A1
24179,SLC46A2
24180,SLC46A3
24181,SLC47A1
24182,SLC47A2
24183,SLC48A1
24184,SLC4A1
24185,SLC4A10
24186,SLC4A11
24187,SLC4A1AP
24188,SLC4A1APP1
24189,SLC4A1APP2
24190,SLC4A2
24191,SLC4A3
24192,SLC4A4
24193,SLC4A5
24194,SLC4A7
24195,SLC4A8
24196,SLC4A9
24197,SLC50A1
24198,SLC51A
24199,SLC51B
24200,SLC52A1
24201,SLC52A3
24202,SLC5A1
24203,SLC5A10
24204,SLC5A12
24205,SLC5A2
24206,SLC5A3
24207,SLC5A4
24208,SLC5A4P1
24209,SLC5A5
24210,SLC5A6
24211,SLC5A7
24212,SLC5A9
24213,SLC6A1
24214,SLC6A1-AS1
24215,SLC6A10P
24216,SLC6A11
24217,SLC6A12
24218,SLC6A13
24219,SLC6A14
24220,SLC6A15
24221,SLC6A16
24222,SLC6A17
24223,SLC6A18
24224,SLC6A19
24225,SLC6A2
24226,SLC6A20
24227,SLC6A21P
24228,SLC6A4
24229,SLC6A5
24230,SLC6A6
24231,SLC6A6P1
24232,SLC6A7
24233,SLC6A8
24234,SLC6A9
24235,SLC7A1
24236,SLC7A10
24237,SLC7A11
24238,SLC7A11-AS1
24239,SLC7A13
24240,SLC7A14
24241,SLC7A15P
24242,SLC7A2
24243,SLC7A3
24244,SLC7A4
24245,SLC7A5
24246,SLC7A5P1
24247,SLC7A5P2
24248,SLC7A6
24249,SLC7A6OS
24250,SLC7A7
24251,SLC7A8
24252,SLC7A9
24253,SLC8A1
24254,SLC8A1-AS1
24255,SLC8A2
24256,SLC8A3
24257,SLC8B1
24258,SLC9A1
24259,SLC9A2
24260,SLC9A3P1
24261,SLC9A3P2
24262,SLC9A3P3
24263,NHERF1
24264,NHERF2
24265,SLC9A4
24266,SLC9A5
24267,SLC9A6
24268,SLC9A7
24269,SLC9A7P1
24270,SLC9A8
24271,SLC9A9
24272,SLC9A9-AS1
24273,SLC9B1
24274,SLC9B1P1
24275,SLC9B1P2
24276,SLC9B2
24277,SLC9C2
24278,SLCO1A2
24279,SLCO1B1
24280,SLCO1B3
24281,SLCO1B7
24282,SLCO2A1
24283,SLCO2B1
24284,SLCO3A1
24285,SLCO4A1
24286,SLCO4A1-AS1
24287,SLCO4C1
24288,SLCO5A1
24289,SLCO6A1
24290,SLFN11
24291,SLFN12
24292,SLFN12L
24293,SLFN13
24294,SLFN14
24295,SLFN5
24296,SLFNL1
24297,SLFNL1-AS1
24298,SLIRP
24299,SLIT1
24300,SLIT1-AS1
24301,SLIT2
24302,SLIT2-IT1
24303,SLIT3
24304,SLITRK1
24305,SLITRK2
24306,SLITRK3
24307,SLITRK4
24308,SLITRK5
24309,SLITRK6
24310,SLK
24311,SLMAP
24312,PRELID3A
24313,PRELID3B
24314,PRELID3BP1
24315,PRELID3BP11
24316,PRELID3BP3
24317,SLN
24318,SLPI
24319,SLTM
24320,SLU7
24321,SLURP1
24322,SLX1A
24323,SLX1A-SULT1A3
24324,SLX1B
24325,SLX1B-SULT1A4
24326,SLX4
24327,SLX4IP
24328,GUSBP14
24329,GUSBP15
24330,SMAD1
24331,SMAD1-AS1
24332,SMAD1-AS2
24333,SMAD2
24334,SMAD3
24335,SMAD4
24336,SMAD5
24337,SMAD5-AS1
24338,SMAD6
24339,SMAD7
24340,SMAD9
24341,SMAGP
24342,SMAP1
24343,SMAP2
24344,SMARCA1
24345,SMARCA2
24346,SMARCA4
24347,SMARCA5
24348,SMARCA5-AS1
24349,SMARCAD1
24350,SMARCAL1
24351,SMARCC1
24352,SMARCC2
24353,SMARCD1
24354,SMARCD2
24355,SMARCD3
24356,SMARCE1
24357,SMARCE1P1
24358,SMARCE1P2
24359,SMARCE1P3
24360,SMARCE1P4
24361,SMARCE1P5
24362,SMARCE1P6
24363,SMC1A
24364,SMC1B
24365,SMC2
24366,SMC2-DT
24367,SMC3
24368,SMC4
24369,SMC5
24370,SMC5-DT
24371,SMC6
24372,SMCHD1
24373,SMCO1
24374,SMCO2
24375,SMCO3
24376,SMCO4
24377,SMCO4P1
24378,SMCP
24379,SMCR5
24380,PPP4R3A
24381,PPP4R3B
24382,PPP4R3C
24383,SMG1
24384,SMG1P1
24385,SMG1P2
24386,SMG1P3
24387,SMG1P4
24388,SMG1P5
24389,SMG1P6
24390,SMG1P7
24391,SMG5
24392,SMG6
24393,SMG7
24394,SMG7-AS1
24395,SMG8
24396,SMG9
24397,SMIM1
24398,SMIM10
24399,SMIM11
24400,SMIM11P1
24401,SMIM12
24402,SMIM13
24403,SMIM14
24404,SMIM15
24405,SMIM17
24406,SMIM18
24407,SMIM19
24408,SMIM2
24409,SMIM2-AS1
24410,SMIM2-IT1
24411,SMIM20
24412,SMIM21
24413,SMIM22
24414,SMIM23
24415,SMIM24
24416,SMIM3
24417,UQCC5
24418,SMIM5
24419,SMIM6
24420,SMIM7
24421,SMIM8
24422,SMIM9
24423,SMKR1
24424,SMLR1
24425,SMNDC1
24426,SMO
24427,SMOC1
24428,SMOC2
24429,SMOX
24430,SMPD1
24431,SMPD2
24432,SMPD3
24433,SMPD4P1
24434,SMPD4P2
24435,SMPD5
24436,SMPDL3A
24437,SMPDL3B
24438,SMPX
24439,SMR3A
24440,SMR3B
24441,SMS
24442,SMTN
24443,SMTNL1
24444,SMTNL2
24445,SMU1
24446,SMUG1
24447,SMUG1P1
24448,SMURF1
24449,SMURF2
24450,SMYD1
24451,SMYD2
24452,SMYD3
24453,SMYD4
24454,SMYD5
24455,SNAI1
24456,SNAI1P1
24457,SNAI2
24458,SNAI3
24459,SNAI3-AS1
24460,SNAP23
24461,SNAP23P1
24462,SNAP25
24463,SNAP25-AS1
24464,SNAP29
24465,SNAP47
24466,SNAP91
24467,SNAPC1
24468,SNAPC2
24469,SNAPC3
24470,SNAPC4
24471,SNAPC5
24472,SNAPC5P1
24473,SNAPIN
24474,SNCA
24475,SNCA-AS1
24476,SNCAIP
24477,SNCB
24478,SNCG
24479,SND1
24480,SND1-IT1
24481,SNED1
24482,SNF8
24483,SNHG1
24484,SNHG10
24485,SNHG11
24486,SNHG12
24487,SNHG15
24488,SNHG16
24489,SNHG17
24490,SNHG18
24491,SNHG19
24492,SNHG20
24493,SNHG21
24494,SNHG22
24495,SNHG3
24496,SNHG4
24497,SNHG5
24498,SNHG6
24499,SNHG7
24500,SNHG8
24501,SNIP1
24502,SNN
24503,SNORA1
24504,SNORA11
24505,SNORA11B
24506,SNORA11C
24507,SNORA11D
24508,SNORA11E
24509,SNORA12
24510,SNORA13
24511,SNORA14A
24512,SNORA14B
24513,SNORA15
24514,SNORA16A
24515,SNORA16B
24516,SNORA17A
24517,SNORA18
24518,SNORA19
24519,SNORA20
24520,SNORA21
24521,SNORA22
24522,SNORA23
24523,SNORA24
24524,SNORA25
24525,SNORA26
24526,SNORA27
24527,SNORA28
24528,SNORA29
24529,SNORA2A
24530,SNORA2B
24531,SNORA30
24532,SNORA31
24533,SNORA32
24534,SNORA33
24535,SNORA2C
24536,SNORA35
24537,SNORA36A
24538,SNORA36B
24539,SNORA36C
24540,SNORA37
24541,SNORA38B
24542,SNORA4
24543,SNORA40
24544,SNORA17B
24545,SNORA44
24546,SNORA3A
24547,SNORA3B
24548,SNORA46
24549,SNORA47
24550,SNORA48
24551,SNORA49
24552,SNORA51
24553,SNORA52
24554,SNORA53
24555,SNORA55
24556,SNORA56
24557,SNORA57
24558,SNORA58
24559,SNORA59A
24560,SNORA59B
24561,SNORA5A
24562,SNORA5B
24563,SNORA5C
24564,SNORA6
24565,SNORA60
24566,SNORA61
24567,SNORA62
24568,SNORA63
24569,SNORA65
24570,SNORA66
24571,SNORA67
24572,SNORA68
24573,SNORA69
24574,SNORA70
24575,SNORA70B
24576,SNORA70C
24577,SNORA70D
24578,SNORA70E
24579,SNORA70F
24580,SNORA70G
24581,SNORA71A
24582,SNORA71B
24583,SNORA71C
24584,SNORA71D
24585,SNORA71E
24586,SNORA72
24587,SNORA73A
24588,SNORA73B
24589,SNORA74A
24590,SNORA74B
24591,SNORA75
24592,SNORA50A
24593,SNORA50C
24594,SNORA77
24595,SNORA79
24596,SNORA7A
24597,SNORA7B
24598,SNORA8
24599,SNORA80A
24600,SNORA80B
24601,SNORA80E
24602,SNORA81
24603,SNORA84
24604,SNORA9
24605,SNORD10
24606,SNORD100
24607,SNORD101
24608,SNORD102
24609,SNORD104
24610,SNORD105
24611,SNORD105B
24612,SNORD107
24613,SNORD108
24614,SNORD109A
24615,SNORD109B
24616,SNORD11
24617,SNORD110
24618,SNORD111
24619,SNORD111B
24620,SNORD112
24621,SNORD113-1
24622,SNORD113-2
24623,SNORD113-3
24624,SNORD113-4
24625,SNORD113-5
24626,SNORD113-6
24627,SNORD113-7
24628,SNORD113-8
24629,SNORD113-9
24630,SNORD114-1
24631,SNORD114-10
24632,SNORD114-11
24633,SNORD114-12
24634,SNORD114-13
24635,SNORD114-14
24636,SNORD114-15
24637,SNORD114-16
24638,SNORD114-17
24639,SNORD114-18
24640,SNORD114-19
24641,SNORD114-2
24642,SNORD114-20
24643,SNORD114-21
24644,SNORD114-22
24645,SNORD114-23
24646,SNORD114-24
24647,SNORD114-25
24648,SNORD114-26
24649,SNORD114-27
24650,SNORD114-28
24651,SNORD114-29
24652,SNORD114-3
24653,SNORD114-30
24654,SNORD114-31
24655,SNORD114-4
24656,SNORD114-5
24657,SNORD114-6
24658,SNORD114-7
24659,SNORD114-9
24660,SNORD115-1
24661,SNORD115-10
24662,SNORD115-11
24663,SNORD115-12
24664,SNORD115-13
24665,SNORD115-14
24666,SNORD115-15
24667,SNORD115-16
24668,SNORD115-17
24669,SNORD115-18
24670,SNORD115-19
24671,SNORD115-2
24672,SNORD115-20
24673,SNORD115-21
24674,SNORD115-22
24675,SNORD115-23
24676,SNORD115-24
24677,SNORD115-25
24678,SNORD115-26
24679,SNORD115-27
24680,SNORD115-28
24681,SNORD115-29
24682,SNORD115-3
24683,SNORD115-30
24684,SNORD115-31
24685,SNORD115-32
24686,SNORD115-33
24687,SNORD115-34
24688,SNORD115-35
24689,SNORD115-36
24690,SNORD115-37
24691,SNORD115-38
24692,SNORD115-39
24693,SNORD115-4
24694,SNORD115-40
24695,SNORD115-41
24696,SNORD115-42
24697,SNORD115-43
24698,SNORD115-44
24699,SNORD115-45
24700,SNORD115-46
24701,SNORD115-47
24702,SNORD115-48
24703,SNORD115-5
24704,SNORD115-6
24705,SNORD115-7
24706,SNORD115-8
24707,SNORD115-9
24708,SNORD116-1
24709,SNORD116-10
24710,SNORD116-11
24711,SNORD116-12
24712,SNORD116-13
24713,SNORD116-14
24714,SNORD116-15
24715,SNORD116-16
24716,SNORD116-17
24717,SNORD116-18
24718,SNORD116-19
24719,SNORD116-2
24720,SNORD116-20
24721,SNORD116-21
24722,SNORD116-22
24723,SNORD116-23
24724,SNORD116-24
24725,SNORD116-25
24726,SNORD116-26
24727,SNORD116-27
24728,SNORD116-28
24729,SNORD116-29
24730,SNORD116-3
24731,SNORD116-30
24732,SNORD116-4
24733,SNORD116-5
24734,SNORD116-6
24735,SNORD116-7
24736,SNORD116-8
24737,SNORD116-9
24738,SNORD118
24739,SNORD11B
24740,SNORD12
24741,SNORD121A
24742,SNORD121B
24743,SNORD123
24744,SNORD124
24745,SNORD125
24746,SNORD127
24747,SNORD12B
24748,SNORD12C
24749,SNORD13
24750,SNORD13P1
24751,SNORD13P3
24752,SNORD14A
24753,SNORD14B
24754,SNORD14C
24755,SNORD14D
24756,SNORD14E
24757,SNORD15A
24758,SNORD15B
24759,SNORD16
24760,SNORD17
24761,SNORD18A
24762,SNORD18B
24763,SNORD18C
24764,SNORD19
24765,SNORD19B
24766,SNORD1A
24767,SNORD1B
24768,SNORD1C
24769,SNORD2
24770,SNORD20
24771,SNORD21
24772,SNORD22
24773,SNORD23
24774,SNORD25
24775,SNORD26
24776,SNORD27
24777,SNORD28
24778,SNORD29
24779,SNORD30
24780,SNORD32A
24781,SNORD33
24782,SNORD34
24783,SNORD35A
24784,SNORD35B
24785,SNORD37
24786,SNORD38A
24787,SNORD38B
24788,SNORD3A
24789,SNORD3B-1
24790,SNORD3B-2
24791,SNORD3C
24792,SNORD3D
24793,SNORD41
24794,SNORD42A
24795,SNORD42B
24796,SNORD43
24797,SNORD45A
24798,SNORD45B
24799,SNORD45C
24800,SNORD46
24801,SNORD49A
24802,SNORD49B
24803,SNORD4A
24804,SNORD4B
24805,SNORD5
24806,SNORD50B
24807,SNORD53
24808,SNORD54
24809,SNORD55
24810,SNORD56
24811,SNORD56B
24812,SNORD57
24813,SNORD58A
24814,SNORD58B
24815,SNORD58C
24816,SNORD59A
24817,SNORD6
24818,SNORD60
24819,SNORD61
24820,SNORD62A
24821,SNORD62B
24822,SNORD63
24823,SNORD64
24824,SNORD65
24825,SNORD66
24826,SNORD67
24827,SNORD68
24828,SNORD69
24829,SNORD7
24830,SNORD70
24831,SNORD71
24832,SNORD72
24833,SNORD79
24834,SNORD8
24835,SNORD81
24836,SNORD82
24837,SNORD83A
24838,SNORD83B
24839,SNORD86
24840,SNORD87
24841,SNORD88A
24842,SNORD88B
24843,SNORD88C
24844,SNORD89
24845,SNORD9
24846,SNORD90
24847,SNORD91A
24848,SNORD91B
24849,SNORD92
24850,SNORD93
24851,SNORD94
24852,SNORD95
24853,SNORD96A
24854,SNORD96B
24855,SNORD97
24856,SNORD98
24857,SNORD99
24858,SNPH
24859,SNRK
24860,SNRK-AS1
24861,SNRNP200
24862,SNRNP25
24863,SNRNP27
24864,SNRNP35
24865,SNRNP40
24866,SNRNP48
24867,SNRNP70
24868,SNRPA
24869,SNRPA1
24870,SNRPB
24871,SNRPB2
24872,SNRPBP1
24873,SNRPC
24874,SNRPCP1
24875,SNRPCP11
24876,SNRPCP14
24877,SNRPCP15
24878,SNRPCP18
24879,SNRPCP19
24880,SNRPCP2
24881,SNRPCP3
24882,SNRPCP4
24883,SNRPCP8
24884,SNRPCP9
24885,SNRPD1
24886,SNRPD2
24887,SNRPD2P1
24888,SNRPD2P2
24889,SNRPD3
24890,SNRPE
24891,SNRPEP10
24892,SNRPEP2
24893,SNRPEP3
24894,SNRPEP4
24895,SNRPEP5
24896,SNRPEP6
24897,SNRPEP7
24898,SNRPEP8
24899,SNRPEP9
24900,SNRPF
24901,SNRPFP1
24902,SNRPFP2
24903,SNRPFP3
24904,SNRPFP4
24905,SNRPG
24906,SNRPGP1
24907,SNRPGP10
24908,SNRPGP11
24909,SNRPGP12
24910,SNRPGP13
24911,SNRPGP14
24912,SNRPGP15
24913,SNRPGP2
24914,SNRPGP3
24915,SNRPGP4
24916,SNRPGP5
24917,SNRPGP6
24918,SNRPGP7
24919,SNRPGP8
24920,SNRPGP9
24921,SNRPN
24922,SNTA1
24923,SNTB1
24924,SNTG1
24925,SNTN
24926,SNUPN
24927,SNURF
24928,SNURFL
24929,SNW1
24930,SNX1
24931,SNX10
24932,SNX11
24933,SNX12
24934,SNX13
24935,SNX14
24936,SNX15
24937,SNX16
24938,SNX17
24939,SNX18
24940,SNX18P10
24941,SNX18P12
24942,SNX18P13
24943,SNX18P14
24944,SNX18P1Y
24945,SNX18P2
24946,SNX18P24
24947,SNX18P25
24948,SNX18P27
24949,SNX18P3
24950,SNX18P4
24951,SNX18P5
24952,SNX18P7
24953,SNX18P8
24954,SNX18P9
24955,SNX19
24956,SNX19P1
24957,SNX19P2
24958,SNX19P3
24959,SNX19P4
24960,SNX2
24961,SNX20
24962,SNX21
24963,SNX22
24964,SNX24
24965,SNX25
24966,SNX25P1
24967,SNX27
24968,SNX29
24969,SNX29P1
24970,SNX29P2
24971,SNX2P1
24972,SNX2P2
24973,SNX3
24974,SNX30
24975,SNX31
24976,SNX32
24977,SNX33
24978,SNX33P1
24979,SNX3P1X
24980,SNX3P1Y
24981,SNX4
24982,SNX5
24983,SNX5P1
24984,SNX5P2
24985,SNX6
24986,SNX6P1
24987,SNX7
24988,SNX8
24989,SNX9
24990,SOAT1
24991,SOAT2
24992,SOBP
24993,SOCS1
24994,SOCS2
24995,SOCS2-AS1
24996,SOCS2P1
24997,SOCS2P2
24998,SOCS3
24999,SOCS4
25000,SOCS5
25001,SOCS5P1
25002,SOCS5P2
25003,SOCS5P4
25004,SOCS5P5
25005,SOCS6
25006,SOD1
25007,SOD1P2
25008,SOD2P1
25009,SOD3
25010,SOGA1
25011,SOGA3
25012,SOHLH1
25013,SOHLH2
25014,SON
25015,SORBS1
25016,SORBS2
25017,SORBS3
25018,SORCS1
25019,SORCS2
25020,SORCS3
25021,SORCS3-AS1
25022,SORD
25023,SORL1
25024,SORT1
25025,SOS1
25026,SOS2
25027,SOST
25028,SOSTDC1
25029,SOWAHA
25030,SOWAHB
25031,SOWAHC
25032,SOWAHD
25033,SOX1
25034,SOX10
25035,SOX11
25036,SOX12
25037,SOX13
25038,SOX14
25039,SOX15
25040,SOX17
25041,SOX18
25042,SOX2
25043,SOX2-OT
25044,SOX21
25045,SOX21-AS1
25046,SOX3
25047,SOX30
25048,SOX4
25049,SOX5
25050,SOX5P1
25051,SOX6
25052,SOX8
25053,SOX9
25054,SOX9-AS1
25055,SP1
25056,SP100
25057,SP110
25058,SP140
25059,SP140L
25060,SP2
25061,SP2-AS1
25062,SP3
25063,SP3P
25064,SP4
25065,SP5
25066,SP6
25067,SP8
25068,SP9
25069,SPA17
25070,SPA17P1
25071,SPACA1
25072,SPACA3
25073,SPACA4
25074,SPACA5
25075,SPACA5B
25076,SPACA6
25077,SPACA6-AS1
25078,SPACA7
25079,SPAG1
25080,SPAG16
25081,SPAG17
25082,SPAG4
25083,SPAG5
25084,SPAG5-AS1
25085,SPAG6
25086,SPAG7
25087,SPAG8
25088,SPAG9
25089,SPAM1
25090,SPANXA1
25091,SPANXA2
25092,SPANXA2-OT1
25093,SPANXB1
25094,SPANXC
25095,SPANXD
25096,SPANXN1
25097,SPANXN2
25098,SPANXN3
25099,SPANXN4
25100,SPANXN5
25101,SPARC
25102,SPARCL1
25103,SPAST
25104,SPATA1
25105,SPATA12
25106,SPATA13
25107,SPATA13-AS1
25108,SPATA16
25109,SPATA17
25110,SPATA17-AS1
25111,SPATA18
25112,SPATA19
25113,SPATA2
25114,SPATA20
25115,SPATA20P1
25116,SPATA22
25117,SPATA24
25118,SPATA25
25119,SPATA2L
25120,SPATA2P1
25121,SPATA3
25122,SPATA3-AS1
25123,SPATA31A1
25124,SPATA31A3
25125,SPATA31A5
25126,SPATA31A6
25127,SPATA31A7
25128,SPATA31B1P
25129,SPATA31C1
25130,SPATA31C2
25131,SPATA31D1
25132,SPATA31D2P
25133,SPATA31D3
25134,SPATA31D4
25135,SPATA31D5P
25136,SPATA31E1
25137,SPATA31E2P
25138,SPATA32
25139,SPATA33
25140,SPATA4
25141,SPATA41
25142,SPATA42
25143,SPATA45
25144,AFG2A
25145,AFG2B
25146,SPATA6
25147,SPATA6L
25148,SPATA7
25149,SPATA8
25150,SPATA8-AS1
25151,SPATA9
25152,SPATC1
25153,SPATC1L
25154,SPATS1
25155,SPATS2
25156,SPATS2L
25157,SPC24
25158,SPCS1
25159,SPCS2
25160,SPCS2P1
25161,SPCS2P2
25162,SPCS2P3
25163,SPCS2P4
25164,SPCS3
25165,SPDEF
25166,SPDL1
25167,SPDYA
25168,SPDYC
25169,SPDYE1
25170,SPDYE10
25171,SPDYE11
25172,SPDYE12
25173,SPDYE13
25174,SPDYE14
25175,SPDYE15
25176,SPDYE17
25177,SPDYE18
25178,SPDYE19P
25179,SPDYE2
25180,SPDYE21
25181,SPDYE22P
25182,SPDYE2B
25183,SPDYE3
25184,SPDYE4
25185,SPDYE5
25186,SPDYE6
25187,SPDYE7P
25188,SPDYE8
25189,SPDYE9
25190,SPECC1
25191,SPECC1L
25192,SPECC1L-ADORA2A
25193,SPEF1
25194,SPEF2
25195,SPEG
25196,SPEN
25197,CBY2
25198,SPESP1
25199,SPG11
25200,SPART
25201,SPART-AS1
25202,SPG21
25203,SPG7
25204,SPHK1
25205,SPHK2
25206,SPHKAP
25207,SPI1
25208,SPIB
25209,SPIC
25210,SPICE1
25211,SPIDR
25212,SPIN1
25213,SPIN2A
25214,SPIN2B
25215,SPIN3
25216,SPIN4
25217,SPINK1
25218,SPINK13
25219,SPINK14
25220,SPINK2
25221,SPINK4
25222,SPINK5
25223,SPINK6
25224,SPINK7
25225,SPINK8
25226,SPINK9
25227,SPINT1
25228,SPINT2
25229,SPINT3
25230,SPINT4
25231,SPINT5P
25232,SPIRE1
25233,SPIRE2
25234,SPN
25235,SPNS1
25236,SPNS2
25237,SPNS3
25238,SPO11
25239,SPOCD1
25240,SPOCK1
25241,SPOCK2
25242,SPOCK3
25243,SPON1
25244,SPON2
25245,SPOP
25246,SPOPL
25247,SPP1
25248,SPP2
25249,SPPL2A
25250,SPPL2B
25251,SPPL3
25252,SPR
25253,SPRED1
25254,SPRED2
25255,SPRED3
25256,SPRN
25257,SPRR1A
25258,SPRR1B
25259,SPRR2A
25260,SPRR2B
25261,SPRR2C
25262,SPRR2D
25263,SPRR2E
25264,SPRR2F
25265,SPRR2G
25266,SPRR3
25267,SPRR4
25268,SPRTN
25269,SPRY1
25270,SPRY2
25271,SPRY3
25272,SPRY4
25273,SPRYD3
25274,SPRYD4
25275,SPRYD7
25276,SPSB1
25277,SPSB2
25278,SPSB3
25279,SPSB4
25280,SPTA1
25281,SPTAN1
25282,SPTB
25283,SPTBN1
25284,SPTBN2
25285,SPTBN4
25286,SPTBN5
25287,SPTLC1
25288,SPTLC1P1
25289,SPTLC1P2
25290,SPTLC1P3
25291,SPTLC1P4
25292,SPTLC1P5
25293,SPTLC2
25294,SPTLC3
25295,SPTSSA
25296,SPTSSB
25297,SPTY2D1
25298,MISFA
25299,SPX
25300,SPZ1
25301,SQLE
25302,SQOR
25303,SRA1
25304,SRBD1
25305,SRCAP
25306,SRD5A1
25307,SRD5A1P1
25308,SRD5A2
25309,SRD5A3
25310,SRD5A3-AS1
25311,SRD5A3P1
25312,SREBF1
25313,SREBF2
25314,SREK1
25315,SREK1IP1
25316,SRF
25317,SRFBP1
25318,SRGAP1
25319,SRGAP2
25320,SRGAP2-AS1
25321,SRGAP2B
25322,SRGAP2C
25323,SRGAP2D
25324,SRGAP3
25325,SRGAP3-AS3
25326,SRGN
25327,SRI
25328,SRIP1
25329,SRIP2
25330,SRIP3
25331,SRL
25332,SRM
25333,SRMP1
25334,SRMP2
25335,SRMS
25336,SRP14
25337,SRP14-DT
25338,SRP14P1
25339,SRP19
25340,SRP54
25341,SRP54-AS1
25342,SRP68
25343,SRP68P1
25344,SRP68P2
25345,SRP68P3
25346,SRP72
25347,SRP72P1
25348,SRP72P2
25349,SRP9
25350,SRP9P1
25351,SRPK1
25352,SRPK2
25353,SRPK2P
25354,SRPK3
25355,SRPRA
25356,SRPRB
25357,SRPX
25358,SRPX2
25359,SRR
25360,SRRD
25361,SRRM1
25362,SRRM1P2
25363,SRRM1P3
25364,SRRM2
25365,SRRM2-AS1
25366,SRRM3
25367,SRRM4
25368,SRRM5
25369,SRRT
25370,SRSF1
25371,SRSF10
25372,SRSF10P1
25373,SRSF11
25374,SRSF12
25375,SRSF1P1
25376,SRSF2
25377,SRSF3
25378,SRSF4
25379,SRSF5
25380,SRSF6
25381,SRSF7
25382,SRSF8
25383,SRSF9
25384,SRSF9P1
25385,SRXN1
25386,SRY
25387,SS18
25388,SS18L1
25389,SS18L2
25390,SS18L2P1
25391,SS18L2P2
25392,SSB
25393,SSBP2
25394,SSBP3
25395,SSBP3-AS1
25396,SSBP4
25397,SSC4D
25398,SSC5D
25399,ITPRID2
25400,SSH1
25401,SSH2
25402,SSH3
25403,SSMEM1
25404,SSNA1
25405,SSPN
25406,SSPOP
25407,SSR1
25408,SSR1P1
25409,SSR1P2
25410,SSR2
25411,SSR3
25412,SSR4
25413,SSR4P1
25414,SSRP1
25415,ZNRD2
25416,ZNRD2-DT
25417,SST
25418,SSTR1
25419,SSTR2
25420,SSTR3
25421,SSTR4
25422,SSTR5
25423,SSTR5-AS1
25424,SSU72
25425,SSU72P1
25426,SSU72L2
25427,SSU72L3
25428,SSU72L4
25429,SSU72L5
25430,SSU72P6
25431,SSU72L1
25432,SSU72L6
25433,SSUH2
25434,SSX1
25435,SSX2
25436,SSX2B
25437,SSX2IP
25438,SSX3
25439,SSX4
25440,SSX4B
25441,SSX5
25442,SSX6P
25443,SSX7
25444,SSX8P
25445,SSX9P
25446,SSX11P
25447,SSXP10
25448,SSX13P
25449,SSX14P
25450,SSX15P
25451,SSX19P
25452,ST13
25453,ST13P10
25454,ST13P11
25455,ST13P12
25456,ST13P13
25457,ST13P14
25458,ST13P15
